id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
50546,25273,50547,1477,2357,1854748,1,1,1000,144
50547,25273,50546,2357,1477,198145252,3000,300,1000,40
50548,25274,50549,3704,4344,17127350,1000,1,1000,40
50549,25274,50548,4344,3704,1286622650,1000,10,1,34
50550,25275,50551,5124,3074,48284517,1000,1,1000,40
50551,25275,50550,3074,5124,951715483,10,100,1000,420
50552,25276,50553,2493,340,50857411,1000,1,1000,40
50553,25276,50552,340,2493,890538589,1,1,1000,144
50554,25277,50555,4333,3115,287788181,1000,35,1000,40
50555,25277,50554,3115,4333,2712211819,1000,1,1000,40
50556,25278,50557,4333,2,169319202,1000,1,1000,40
50557,25278,50556,2,4333,2830680798,0,1000,1000,18
50558,25279,50559,2829,3519,143033772,1000,10,1,34
50559,25279,50558,3519,2829,1856966228,1000,1,1000,40
50560,25280,50561,5125,5126,4877703,1000,1,1000,40
50561,25280,50560,5126,5125,55122297,1000,1,1000,40
50562,25281,50563,2064,1710,59800194,0,0,1000,40
50563,25281,50562,1710,2064,543048806,0,900,1,144
50564,25282,50565,2581,3115,230533968,1,1,1000,40
50565,25282,50564,3115,2581,4769466032,1000,1,1000,40
50566,25283,50567,160,4539,4763842,490,10,1,14
50567,25283,50566,4539,160,95236158,1000,1,1000,40
50568,25284,50569,2064,282,90299016,0,3300,1000,40
50569,25284,50568,282,2064,2119727984,10,20,1000,40
50570,25285,50571,54,4845,122139703,1000,1,1000,40
50571,25285,50570,4845,54,2567290297,1000,1,1000,40
50572,25286,50573,4225,5065,88509868,1000,1,1000,40
50573,25286,50572,5065,4225,4911490132,2100,1,1000,40
50574,25287,50575,4667,5057,269093812,1000,1,1000,40
50575,25287,50574,5057,4667,2659606188,1000,1,1000,40
50576,25288,50577,2,4845,130508496,0,1000,1000,18
50577,25288,50576,4845,2,3869491504,1000,1,1000,40
50578,25289,50579,160,673,53209846,490,10,1000,14
50579,25289,50578,673,160,729630154,1000,1,0,40
50580,25290,50581,4667,5057,12312894,1000,1,1000,40
50581,25290,50580,5057,4667,2987687106,1000,1,1000,40
50582,25291,50583,1130,4048,149402238,1000,1,1,40
50583,25291,50582,4048,1130,5850597762,1000,1,1000,40
50584,25292,50585,468,157,272768179,1000,1,1000,40
50585,25292,50584,157,468,2727231821,1000,1,1000,40
50586,25293,50587,5122,3074,8152589,1000,1,1000,40
50587,25293,50586,3074,5122,491847411,10,100,1000,420
50588,25294,50589,160,901,131235219,490,10,0,14
50589,25294,50588,901,160,2614074781,500,5,0,34
50590,25295,50591,5127,2687,939170650,0,1,1000,130
50591,25295,50590,2687,5127,9060829350,1000,10,1000,144
50592,25296,50593,5128,5129,4355111,1000,1,1000,40
50593,25296,50592,5129,5128,95644889,1000,1,1000,40
50594,25297,50595,1866,4243,34743498,1000,1,1000,40
50595,25297,50594,4243,1866,315256502,1000,1,1000,40
50596,25298,50597,5127,3164,449345393,0,1,1000,130
50597,25298,50596,3164,5127,9550654607,5000,1000,1000,200
50598,25299,50599,5127,4225,294810267,0,1,1000,130
50599,25299,50598,4225,5127,4705189733,1000,1,1000,40
50600,25300,50601,46,5082,14956373,1000,1,1000,40
50601,25300,50600,5082,46,2640461627,1000,1,1000,40
50602,25301,50603,5127,3269,899253818,0,1,1000,130
50603,25301,50602,3269,5127,15832519182,1000,1,1000,40
50604,25302,50605,673,4253,7129158,1000,1,1,40
50605,25302,50604,4253,673,166718842,1000,1,1000,40
50606,25303,50607,4100,4787,155067921,1000,1,1000,40
50607,25303,50606,4787,4100,1844932079,0,1,1000,40
50608,25304,50609,4388,5130,81578885,1000,500,1000,40
50609,25304,50608,5130,4388,1655612115,1000,1,1000,40
50610,25305,50611,4603,3636,153054566,750,150,1000,21
50611,25305,50610,3636,4603,1446945434,0,15,1000,30
50612,25306,50613,3262,5131,5403935,1000,10,1,34
50613,25306,50612,5131,3262,75432065,1000,1,1000,40
50614,25307,50615,1608,5132,16789460,1000,81,1000,44
50615,25307,50614,5132,1608,3983210540,1000,1,1000,40
50616,25308,50617,4752,5133,3971312,100,1,1000,18
50617,25308,50616,5133,4752,128151688,1000,1,1000,40
50618,25309,50619,4882,130,11159992,1000,40,1000,40
50619,25309,50618,130,4882,288840008,1,2,1000,40
50620,25310,50621,4207,4765,9104621,1000,1,1000,40
50621,25310,50620,4765,4207,410964379,6969,1337,420,40
50622,25311,50623,4882,326,19618897,1000,1,1000,40
50623,25311,50622,326,4882,480381103,1,1,1000,144
50624,25312,50625,4513,5134,3871604,1000,1,1000,40
50625,25312,50624,5134,4513,96128396,1000,1,1000,40
50626,25313,50627,4238,2938,152311950,1,1,1,40
50627,25313,50626,2938,4238,5975688050,1000,1,1000,40
50628,25314,50629,3216,673,41822635,1000,1,1000,40
50629,25314,50628,673,3216,537396365,1000,1,1,40
50630,25315,50631,673,192,4871614,1000,1,1,40
50631,25315,50630,192,673,574347386,1000000,10000,1000,144
50632,25316,50633,5117,5047,44240126,3000,250,1000,40
50633,25316,50632,5047,5117,955759874,1000,1,1000,40
50634,25317,50635,3070,177,107308030,1000,1,1000,40
50635,25317,50634,177,3070,1092691970,1000,100,1,144
50636,25318,50637,2010,4882,18955143,0,10000,1,34
50637,25318,50636,4882,2010,481044857,1000,10000,1000,40
50638,25319,50639,54,3070,9814023,1000,1,1000,40
50639,25319,50638,3070,54,254536977,1000,1,1000,40
50640,25320,50641,46,4882,3196229,1000,1,1000,40
50641,25320,50640,4882,46,496803771,1000,1,1000,40
50642,25321,50643,2304,400,2981620,20,2,1000,20
50643,25321,50642,400,2304,947018380,1000,1,1000,40
50644,25322,50645,4048,3622,694715128,1000,1,1000,40
50645,25322,50644,3622,4048,7305284872,100000,1000,1000,40
50646,25323,50647,468,206,36803833,1000,1,1000,40
50647,25323,50646,206,468,343735167,1000,1,1000,40
50648,25324,50649,586,2087,4856780,1000,1,1000,40
50649,25324,50648,2087,586,495143220,1000,1,1000,40
50650,25325,50651,54,4853,15304103,1000,1,1000,40
50651,25325,50650,4853,54,213869897,1000,1,1000,40
50652,25326,50653,54,5080,5388690,1000,1,1000,40
50653,25326,50652,5080,54,292043310,1000,1,1000,40
50654,25327,50655,5135,2769,17372003,1000,1,1000,40
50655,25327,50654,2769,5135,282627997,1000,1,1000,40
50656,25328,50657,5136,1737,8492342,1000,1,1000,40
50657,25328,50656,1737,5136,191507658,1000,1,1000,40
50658,25329,50659,46,5137,410193089,1000,1,1000,40
50659,25329,50658,5137,46,3744378911,1000,1,1000,40
50660,25330,50661,5138,1023,15312755,1000,1,1000,40
50661,25330,50660,1023,5138,984687245,1000,10,1,34
50662,25331,50663,2038,5139,15968324,1000,1,1,34
50663,25331,50662,5139,2038,183304676,1000,100,1000,40
50664,25332,50665,673,4388,73832089,1000,1,1,40
50665,25332,50664,4388,673,1013246911,2000,1492,1000,40
50666,25333,50667,5127,86,815755163,0,1,1000,130
50667,25333,50666,86,5127,9184244837,20,711,1000,40
50668,25334,50669,4238,2938,391859295,1,1,1,40
50669,25334,50668,2938,4238,5736140705,1000,1,1000,40
50670,25335,50671,5127,219,516002232,0,1,1000,130
50671,25335,50670,219,5127,9483997768,4000,700,1000,200
50672,25336,50673,4346,130,58630367,2000,484,1000,40
50673,25336,50672,130,4346,7941369633,1,32,1000,40
50674,25337,50675,4684,130,750081267,1000,1000,1000,40
50675,25337,50674,130,4684,7249918733,1,1,1000,40
50676,25338,50677,130,231,66139447,1,1,1000,40
50677,25338,50676,231,130,1933860553,100,1,1000,144
50678,25339,50679,177,2691,173581163,1000,100,1,144
50679,25339,50678,2691,177,1826418837,1000,1,1000,40
50680,25340,50681,5140,423,5804977,0,1,1000,40
50681,25340,50680,423,5140,94195023,1000,1,1000,40
50682,25341,50683,4667,714,21486784,1000,1,1000,40
50683,25341,50682,714,4667,768513216,1000,1,1000,40
50684,25342,50685,468,3898,116074937,1000,1,1000,40
50685,25342,50684,3898,468,4840510063,1000,1,1000,40
50686,25343,50687,5141,700,468330,1000,1,1000,40
50687,25343,50686,700,5141,92703670,1000,1,1000,40
50688,25344,50689,3636,227,296544873,1000,10,1000,30
50689,25344,50688,227,3636,4422047127,0,0,1000,29
50690,25345,50691,2382,77,135138857,0,1,1000,10
50691,25345,50690,77,2382,4864861143,1000,1700,1000,40
50692,25346,50693,5142,3074,6836746,0,12,1000,40
50693,25346,50692,3074,5142,1993163254,10,100,1000,420
50694,25347,50695,3164,5065,233599572,1000,1,1000,40
50695,25347,50694,5065,3164,9766400428,2100,210,1000,40
50696,25348,50697,2687,5065,691301093,1000,10,1000,144
50697,25348,50696,5065,2687,9308698907,2100,181,1000,40
50698,25349,50699,4388,4882,30158009,2000,362,1000,40
50699,25349,50698,4882,4388,469841991,2000,362,1000,40
50700,25350,50701,1940,4882,24323018,1000,100,1000,40
50701,25350,50700,4882,1940,475676982,1000,100,1000,40
50702,25351,50703,2064,130,61333359,0,4100,1000,40
50703,25351,50702,130,2064,1168817641,1,2877,1000,40
50704,25352,50705,2064,326,62210098,0,4300,1000,40
50705,25352,50704,326,2064,1165271902,1,1,1000,144
50706,25353,50707,4889,400,5346527,1000,250,1000,40
50707,25353,50706,400,4889,794653473,1000,1,1000,40
50708,25354,50709,5143,177,451101162,1000,1,1000,40
50709,25354,50708,177,5143,4548898838,1000,100,1,144
50710,25355,50711,4225,3637,450216539,1000,1,1000,40
50711,25355,50710,3637,4225,4549783461,1000,1,1000,40
50712,25356,50713,4882,5043,10054031,1000,1,1000,40
50713,25356,50712,5043,4882,489945969,2000,2,1000,40
50714,25357,50715,4882,151,9373619,1000,1,1000,40
50715,25357,50714,151,4882,490626381,2,0,1,144
50716,25358,50717,77,4696,6580612,1000,1700,1000,40
50717,25358,50716,4696,77,293419388,1000,1,1000,40
50718,25359,50719,4897,4889,366702339,0,0,1000,40
50719,25359,50718,4889,4897,4633297661,1000,250,1000,40
50720,25360,50721,5144,2761,19184547,1000,1,1000,40
50721,25360,50720,2761,5144,230815453,1000,1,1,40
50722,25361,50723,4759,177,310615791,1000,100,1,144
50723,25361,50722,177,4759,49689384209,1000,100,10000,144
50724,25362,50725,4667,130,187996915,1000,1,1000,40
50725,25362,50724,130,4667,1812003085,1,4,1000,40
50726,25363,50727,5117,3164,232098918,3000,250,1000,40
50727,25363,50726,3164,5117,4767901082,1000,1,1000,40
50728,25364,50729,4304,2691,100138403,1000,90,1000,40
50729,25364,50728,2691,4304,1899861597,1000,1,1000,40
50730,25365,50731,2382,282,201776113,0,1,1,10
50731,25365,50730,282,2382,4798223887,10,20,1000,40
50732,25366,50733,160,4882,39261878,490,10,1,14
50733,25366,50732,4882,160,460738122,1000,10,1000,40
50734,25367,50735,3741,219,1326438015,1000,2,1000,40
50735,25367,50734,219,3741,15450776985,4000,700,1000,200
50736,25368,50737,54,5085,10030513,1000,1,1000,40
50737,25368,50736,5085,54,251843487,1000,1,1000,40
50738,25369,50739,4882,130,166426755,1000,1,1000,40
50739,25369,50738,130,4882,1833573245,1,1,1000,40
50740,25370,50741,468,2382,543513120,1000,1,1000,40
50741,25370,50740,2382,468,5411396880,0,1,1,10
50742,25371,50743,4889,77,56132706,1000,250,1000,40
50743,25371,50742,77,4889,943867294,1000,1700,1000,40
50744,25372,50745,5138,4552,59019409,1000,1,1000,40
50745,25372,50744,4552,5138,940980591,5000,75,1000,40
50746,25373,50747,457,5080,16768445,199,199,1,40
50747,25373,50746,5080,457,153231555,1000,1,1000,40
50748,25374,50749,2010,5145,50248450,0,107,1,34
50749,25374,50748,5145,2010,1949751550,1000,1,1000,40
50750,25375,50751,5146,4048,96397288,1000,1,1000,40
50751,25375,50750,4048,5146,1403602712,1000,1,1000,40
50752,25376,50753,177,2938,663392371,1000,100,1,144
50753,25376,50752,2938,177,10534910629,1000,1,1000,40
50754,25377,50755,820,4166,687853102,1000,1,1000,40
50755,25377,50754,4166,820,14312146898,1000,2250,100,40
50756,25378,50757,4016,820,629462881,1000,2250,100,40
50757,25378,50756,820,4016,14370537119,1000,1,1000,40
50758,25379,50759,54,4882,28554930,1000,1,1000,40
50759,25379,50758,4882,54,270681070,1000,1,1000,40
50760,25380,50761,177,5147,41632810,1000,100,1,144
50761,25380,50760,5147,177,758367190,1000,1,1000,40
50762,25381,50763,4598,5147,75021534,1000,10,1,34
50763,25381,50762,5147,4598,724978466,1000,1,1000,40
50764,25382,50765,184,5148,1813870,0,1000,1000,40
50765,25382,50764,5148,184,31519130,1000,1,1000,40
50766,25383,50767,139,5147,51556086,1000,1,1000,40
50767,25383,50766,5147,139,648443914,1000,1,1000,40
50768,25384,50769,4677,77,12863021,1000,1,1000,40
50769,25384,50768,77,4677,787136979,1000,1700,1000,40
50770,25385,50771,2861,194,544197319,480,120,1000,40
50771,25385,50770,194,2861,5455802681,1000,10,1,34
50772,25386,50773,5149,177,20532507,491,1,1000,40
50773,25386,50772,177,5149,527802493,1000,100,1,144
50774,25387,50775,2223,5150,5512163,1000,1,1000,40
50775,25387,50774,5150,2223,62487837,1000,3,1000,40
50776,25388,50777,359,5150,5952517,1,1,1000,144
50777,25388,50776,5150,359,54047483,1000,3,1000,40
50778,25389,50779,5127,77,170873722,0,1,1000,130
50779,25389,50778,77,5127,9829126278,1000,1700,1000,40
50780,25390,50781,5071,4387,22512839,1000,1,1000,40
50781,25390,50780,4387,5071,494717161,5000,4,1000,40
50782,25391,50783,2594,3074,49379546,500,60,1000,40
50783,25391,50782,3074,2594,1307915454,10,100,1000,420
50784,25392,50785,4408,3074,32502022,1000,1,1000,40
50785,25392,50784,3074,4408,467497978,10,100,1000,420
50786,25393,50787,3482,86,109197130,1000,35,1000,40
50787,25393,50786,86,3482,4890802870,20,484,1000,40
50788,25394,50789,5138,77,973592,1000,1,1000,40
50789,25394,50788,77,5138,2499026408,1000,1700,1000,40
50790,25395,50791,3449,3886,694534434,1000,35,1000,40
50791,25395,50790,3886,3449,7305465566,3000,45,1000,40
50792,25396,50793,5151,177,37024680,1000,1,1000,40
50793,25396,50792,177,5151,512975320,1000,100,1,144
50794,25397,50795,5138,1205,50368780,1000,1,1000,40
50795,25397,50794,1205,5138,2449631220,0,0,1000,25
50796,25398,50797,5138,3164,202382359,1000,1,1000,40
50797,25398,50796,3164,5138,3797617641,1000,1,1000,40
50798,25399,50799,4486,2869,320216551,1000,10,1000,144
50799,25399,50798,2869,4486,19679783449,900,1,1000,40
50800,25400,50801,979,5152,38175504,1000,1,1000,40
50801,25400,50800,5152,979,971824496,1000,20,1000,40
50802,25401,50803,3464,5152,2684522,1000,1,1000,40
50803,25401,50802,5152,3464,105820478,1000,20,1000,40
50804,25402,50805,263,201,1067065722,1000,1,1000,40
50805,25402,50804,201,263,15932934278,100,1000,1,50
50806,25403,50807,1648,77,72749939,1000,1,1000,40
50807,25403,50806,77,1648,827250061,1000,1700,1000,40
50808,25404,50809,177,5153,24352132,1000,100,1,144
50809,25404,50808,5153,177,975647868,1000,1,1000,40
50810,25405,50811,2731,177,11191269,5500,15,1000,40
50811,25405,50810,177,2731,488808731,1000,100,1,144
50812,25406,50813,3488,4150,54679793,1000,1,1000,40
50813,25406,50812,4150,3488,1245320207,2,1,1000,40
50814,25407,50815,414,227,3420125,1,1,1000,144
50815,25407,50814,227,414,996579875,0,0,1000,29
50816,25408,50817,1905,130,119113605,0,987,1000,32
50817,25408,50816,130,1905,1880886395,1,1,1000,40
50818,25409,50819,5098,520,1287763,1000,1,1000,40
50819,25409,50818,520,5098,98712237,69420,69,1000,40
50820,25410,50821,673,109,4135231,1000,1,1,40
50821,25410,50820,109,673,79815769,1000,1,1000,40
50822,25411,50823,1777,673,6756766,1000,100,1000,40
50823,25411,50822,673,1777,77194234,1000,1,1,40
50824,25412,50825,5098,805,9710765,1000,1,1000,40
50825,25412,50824,805,5098,90289235,1000,1,1000,40
50826,25413,50827,3216,2087,4036864,1000,1,1000,40
50827,25413,50826,2087,3216,403559136,1000,1,1000,40
50828,25414,50829,5154,343,1841356,1000,1,1000,40
50829,25414,50828,343,5154,48158644,1,1,1000,144
50830,25415,50831,2640,2064,677920545,1000,1,1000,40
50831,25415,50830,2064,2640,9322079455,0,0,1000,40
50832,25416,50833,5117,359,338504458,3000,250,1000,40
50833,25416,50832,359,5117,4661495542,1,1,1000,144
50834,25417,50835,326,5047,4645540,1,1,1000,144
50835,25417,50834,5047,326,45354460,1000,1,1000,40
50836,25418,50837,468,5047,652032,1000,1,1000,40
50837,25418,50836,5047,468,49347968,1000,1,1000,40
50838,25419,50839,4254,4889,77450252,1000,1,1000,40
50839,25419,50838,4889,4254,922549748,1000,250,1000,40
50840,25420,50841,979,4889,192859,1000,1,1000,40
50841,25420,50840,4889,979,999807141,1000,250,1000,40
50842,25421,50843,4889,396,63728473,1000,250,1000,40
50843,25421,50842,396,4889,936271527,1000,10,1,34
50844,25422,50845,468,5155,2283035,1000,1,1000,40
50845,25422,50844,5155,468,47716965,0,1,1000,40
50846,25423,50847,5155,177,7989644,0,1,1000,40
50847,25423,50846,177,5155,92010356,1000,100,1,144
50848,25424,50849,4889,3074,71655477,1000,250,1000,40
50849,25424,50848,3074,4889,928344523,10,100,1000,420
50850,25425,50851,389,77,514505869,5000,10,1000,40
50851,25425,50850,77,389,9484694131,1000,1700,1000,40
50852,25426,50853,2818,5085,903303,1000,1,1000,40
50853,25426,50852,5085,2818,59096697,1000,1,1000,40
50854,25427,50855,5156,422,17516140,1000,1,1000,40
50855,25427,50854,422,5156,161064860,1000,1,1000,40
50856,25428,50857,5081,1777,30537916,1000,1,1000,40
50857,25428,50856,1777,5081,469462084,1000,100,1000,40
50858,25429,50859,3636,5047,636229,0,100,1000,30
50859,25429,50858,5047,3636,49363771,1000,1,1000,40
50860,25430,50861,2,5047,7498538,0,0,1000,18
50861,25430,50860,5047,2,92501462,1000,1,1000,40
50862,25431,50863,46,5047,7205923,1000,1,1000,40
50863,25431,50862,5047,46,88797077,1000,1,1000,40
50864,25432,50865,46,3874,63717745,1000,1,1000,40
50865,25432,50864,3874,46,1436282255,1000,1,1000,40
50866,25433,50867,5157,2687,1431995289,8662,866,1,34
50867,25433,50866,2687,5157,14568004711,1000,10,1000,144
50868,25434,50869,130,5047,142533140,1,1,1000,40
50869,25434,50868,5047,130,1857466860,1000,1,1000,40
50870,25435,50871,5158,1,4474078,1000,1,1000,40
50871,25435,50870,1,5158,45525922,1000,1,1000,40
50872,25436,50873,46,5155,1643544,1000,1,1000,40
50873,25436,50872,5155,46,48356456,0,1,1000,40
50874,25437,50875,2544,5159,2027687,1000,1,1000,40
50875,25437,50874,5159,2544,47972313,1000,1,1000,40
50876,25438,50877,4049,3074,29427440,1000,10,1,34
50877,25438,50876,3074,4049,270572560,10,100,1000,420
50878,25439,50879,5160,177,6351087,0,1,1000,20
50879,25439,50878,177,5160,113648913,1000,100,1,144
50880,25440,50881,54,5158,717194,1000,1,1000,40
50881,25440,50880,5158,54,49282806,1000,1,1000,40
50882,25441,50883,5127,400,190793613,0,1,1000,130
50883,25441,50882,400,5127,9809206387,1000,1,1000,40
50884,25442,50885,346,2818,31898287,1,1,1000,144
50885,25442,50884,2818,346,388101713,1000,1,1000,40
50886,25443,50887,1781,5159,945710,1000,1,1000,40
50887,25443,50886,5159,1781,49054290,1000,1,1000,40
50888,25444,50889,3449,4684,117452048,1000,35,1000,40
50889,25444,50888,4684,3449,4882547952,1000,1000,1000,40
50890,25445,50891,3115,5149,30233153,1000,1,1000,40
50891,25445,50890,5149,3115,1206266847,489,1,1000,40
50892,25446,50893,4153,5152,109714863,1000,100,1000,40
50893,25446,50892,5152,4153,1890285137,1000,20,1000,40
50894,25447,50895,468,5161,900572945,1000,1,1000,40
50895,25447,50894,5161,468,9099427055,1000,1,1000,40
50896,25448,50897,907,3133,6561480,1000,1,1000,40
50897,25448,50896,3133,907,1993438520,500,300,1000,40
50898,25449,50899,5162,2558,33232565,1000,1,1000,40
50899,25449,50898,2558,5162,1966767435,1000,1,1000,40
50900,25450,50901,160,5079,1181837608,490,10,1,14
50901,25450,50900,5079,160,15595377392,1000,1,1000,40
50902,25451,50903,2241,5159,2200630,1000,1,1000,40
50903,25451,50902,5159,2241,47799370,1000,1,1000,40
50904,25452,50905,219,3848,664277363,4000,700,1000,200
50905,25452,50904,3848,219,13335722637,1000,1,1000,40
50906,25453,50907,5163,1777,35246982,1000,1,1000,40
50907,25453,50906,1777,5163,1014756018,1000,100,1000,40
50908,25454,50909,5163,2,50369632,1000,1,1000,40
50909,25454,50908,2,5163,999633368,0,1000,1000,18
50910,25455,50911,5163,130,104162319,1000,1,1000,40
